#DIS Enumerations
#Author,Iqra Khan
#Created DateTime,28/11/2024 3:57:36 pm
#Comments,Added new missiles; Rudram 1, Rudram 2, Rudram 3
#
#[AFISE]Type,Name,Code,HexValue,[EntityType]KindID,KindDesc,DomainID,DomainDesc,CountryID,CountryDesc,CategoryID,CategoryDesc,SubCategoryID,SubCategoryDesc,SpecificID,SpecificDesc,ExtraID,ExtraDesc,[AlternateEntityType]KindID,KindDesc,DomainID,DomainDesc,CountryID,CountryDesc,CategoryID,CategoryDesc,SubCategoryID,SubCategoryDesc,SpecificID,SpecificDesc,ExtraID,ExtraDesc,Description,RCS
#Start
ARTILLERY_FATAH_I,Fatah-I Self-Propelled Artillery,6404,0x1904,1,Platform,1,Land,165,Pakistan,4,Self-propelled Artillery,4,Fatah-I,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_FATAH_I,Missile Fatah-I,1066,0x42A,2,Munition,9,Battlefield Support,165,Pakistan,2,Ballistic,7,Fatah-I,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
ARTILLERY_SMERCH_PINAKA,Smerch Pinaka Self-Propelled Artillery,6405,0x1905,1,Platform,1,Land,99,India,4,Self-propelled Artillery,2,Smerch Pinaka,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
AH_64E_Apache,AH-64E Apache,8009,0x1F49,1,Platform,2,Air,99,India,20,Attack Helicopter,2,AH-64E Apache,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_ALARM,Missile ALARM,1067,0x42B,2,Munition,4,Anti Radar,224,United Kingdom of Great Britain and Northern Ireland (GBR),1,Guided,1,ALARM,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
ARTILLERY_FATAH_II,Fatah-II Self-Propelled Artillery,6406,0x1906,1,Platform,1,Land,165,Pakistan,4,Self-propelled Artillery,5,Fatah-II,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_FATAH_II,Missile Fatah-II,1068,0x42C,2,Munition,9,Battlefield Support,165,Pakistan,2,Ballistic,8,Fatah-II,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_PINAKA,Missile Pinaka,1069,0x42D,2,Munition,2,Anti-Armor,99,India,1,Guided,1,Pinaka,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_AIM7_SPARROW,AIM-7 Sparrow,1070,0x42E,2,Munition,1,Anti Air,165,Pakistan,1,Guided,15,Sparrow,1,AIM-7,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
BOMB_SLAMMER_1,Slammer 1,1508,0x5E4,2,Munition,9,Battlefield Support,165,Pakistan,1,Guided,10,Slammer 1,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
BOMB_SLAMMER_2,Slammer 2,1509,0x5E5,2,Munition,9,Battlefield Support,165,Pakistan,1,Guided,11,Slammer 2,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
BOMB_SLAMMER_3,Slammer 3,1510,0x5E6,2,Munition,9,Battlefield Support,165,Pakistan,1,Guided,12,Slammer 3,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
BOMB_SLAMMER_4,Slammer 4,1511,0x5E7,2,Munition,9,Battlefield Support,165,Pakistan,1,Guided,13,Slammer 4,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_BLAZE_1,Blaze 1,1071,0x42F,2,Munition,4,Anti Radar,165,Pakistan,1,Guided,2,Blaze 1,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_BLAZE_2,Blaze 2,1072,0x430,2,Munition,4,Anti Radar,165,Pakistan,1,Guided,3,Blaze 2,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_PULSE_1,Pulse 1,1073,0x431,2,Munition,4,Anti Radar,165,Pakistan,1,Guided,4,Pulse 1,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_PULSE_2,Pulse 2,1074,0x432,2,Munition,4,Anti Radar,165,Pakistan,1,Guided,5,Pulse 2,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
J_16,J-16,7029,0x1B75,1,Platform,2,Air,45,China{:} People's Republic of (CHN),1,Fighter/Air Defense,6,Shenyang J-11 (Flanker B+),6,J-16,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
HQ_22_DETECTION_CENTER,HQ-22 Detection Center,5510,0x1586,1,Platform,1,Land,45,China{:} People's Republic of (CHN),28,Air Defense / Missile Defense Unit Equipment,14,HQ-22 SAM System,1,HQ-22 Detection Radar ,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
HQ_22_FIRE_CONTROL_CENTER,HQ-22 Fire Control Center,5610,0x15EA,1,Platform,1,Land,45,China{:} People's Republic of (CHN),28,Air Defense / Missile Defense Unit Equipment,14,HQ-22 SAM System,2,HQ-22 Fire Control Center,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
HQ_22_MUNITION_LAUNCHER,HQ-22 Munition Launcher,5717,0x1655,1,Platform,1,Land,45,China{:} People's Republic of (CHN),28,Air Defense / Missile Defense Unit Equipment,14,HQ-22 SAM System,3,HQ-22 Munition Launcher,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_HQ_22,HQ-22,1075,0x433,2,Munition,1,Anti Air,45,China{:} People's Republic of (CHN),1,Guided,23,KS-1/HQ-12,5,HQ-22/FK-3,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
YTG_9,YTG-9,8409,0x20D9,1,Platform,2,Air,45,China{:} People's Republic of (CHN),6,Electronic Warfare (EW),4,Y-9 EW,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
KJ_500,KJ-500,8408,0x20D8,1,Platform,2,Air,45,China{:} People's Republic of (CHN),8,Surveillance/C2 (Airborne Early Warning),3,Y-9 AEW,1,Y-9W/KJ-500,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
YY_20A,YY-20A,8607,0x219F,1,Platform,2,Air,45,China{:} People's Republic of (CHN),4,Cargo/Tanker,8,Xian Y-20,2,Y-20A,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_PL_9,Missile PL-9,1076,0x434,2,Munition,1,Anti Air,45,China{:} People's Republic of (CHN),1,Guided,12,PL-9,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_PL_10_PLAAF,Missile PL-10,1077,0x435,2,Munition,1,Anti Air,45,China{:} People's Republic of (CHN),1,Guided,21,PL-10,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_PL_12,Missile PL-12,1078,0x436,2,Munition,1,Anti Air,45,China{:} People's Republic of (CHN),1,Guided,20,PL-12,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_PL_15_PLAAF,Missile PL-15,1079,0x437,2,Munition,1,Anti Air,45,China{:} People's Republic of (CHN),1,Guided,24,PL-15,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_PL_17,Missile PL-17,1080,0x438,2,Munition,1,Anti Air,45,China{:} People's Republic of (CHN),1,Guided,28,PL-17,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_YJ_83K,Missile YJ-83K,1081,0x439,2,Munition,6,Anti-Ship,45,China{:} People's Republic of (CHN),1,Guided,11,YJ-2/C-802/CSS-N-8 Saccade,5,YJ-83K,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_KD_88,Missile KD-88,1082,0x43A,2,Munition,6,Anti-Ship,45,China{:} People's Republic of (CHN),1,Guided,11,YJ-2/C-802/CSS-N-8 Saccade,3,KD-88,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
BOMB_LS_500J,LS-500J,1512,0x5E8,2,Munition,9,Battlefield Support,45,China{:} People's Republic of (CHN),1,Guided,28,LS-500,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_RUDRAM_1,Missile Rudram 1,1083,0x43B,2,Munition,4,Anti Radar,99,India,1,Guided,1,Rudram 1,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_RUDRAM_2,Missile Rudram 2,1084,0x43C,2,Munition,4,Anti Radar,99,India,1,Guided,2,Rudram 2,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_RUDRAM_3,Missile Rudram 3,1085,0x43D,2,Munition,4,Anti Radar,99,India,1,Guided,3,Rudram 3,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
#End
